Ch1,Ch2,Ch3,Ch4,Label
-78.1489494740963,45.59686025977135,9.933174282312393,90.95436692237854,rest
67.61739119887352,112.0174834728241,21.900854140520096,-98.13497483730316,rest
3.4706271588802338,87.24438616633415,19.148287773132324,24.055036514997482,rest
-95.26273167133331,37.33916115760803,-2.5132127702236176,144.44989588856697,rest
34.22756439447403,93.46757969260216,21.063116550445557,-51.10199299454689,rest
49.18716421723366,114.0519890487194,14.839923024177551,-50.862639397382736,rest
-86.04761818051338,45.11815306544304,-0.9574143886566162,133.79866081476212,rest
-30.397906839847565,63.787733644247055,23.69600611925125,23.69600611925125,rest
79.7047478556633,123.02774894237518,11.488972663879395,-86.16729497909546,rest
-44.63944587111473,61.394197672605515,2.6328895688056946,95.26273167133331,rest
-74.31929191946983,44.40009227395058,9.215113490819931,92.51016530394554,rest
64.74514803290367,110.10265469551086,19.626994967460632,-100.64818760752678,rest
8.257699102163315,91.31339731812477,13.643155038356781,22.379561334848404,rest
-101.72527879476547,35.06530198454857,4.906748741865158,138.70540955662727,rest
23.81568291783333,89.87727573513985,15.198953419923782,-62.47128885984421,rest
61.63355126976967,110.58136188983917,17.831842988729477,-40.69011151790619,rest
-95.62176206707954,41.40817230939865,1.5557983815670013,137.0299343764782,rest
-28.722431659698486,66.1812696158886,10.770911872386932,24.294390112161636,rest
77.78991907835007,122.4293649494648,19.148287773132324,-92.62984210252762,rest
-46.67395144701004,68.81415918469429,10.172527879476547,99.69077321887016,rest
-74.55864551663399,47.75104263424873,6.342870324850082,97.17756044864655,rest
64.14676403999329,110.10265469551086,17.233458995819092,-97.17756044864655,rest
8.497052699327469,91.672427713871,8.138022303581238,28.483078062534332,rest
-101.00721800327301,34.10788759589195,3.2312735617160797,138.46605595946312,rest
25.37148129940033,90.59533652663231,16.03669100999832,-48.34942662715912,rest
53.25617536902428,111.41909947991371,15.67766061425209,-52.65779137611389,rest
-93.82661008834839,43.20332428812981,5.026425540447235,134.75607520341873,rest
-30.15855324268341,64.38611763715744,10.531558275222778,14.600569427013397,rest
77.0718582868576,118.95873779058456,19.74667176604271,-86.88535577058792,rest
-46.434597849845886,65.58288562297821,8.257699102163315,90.83469012379646,rest
-72.04543274641037,45.237829864025116,0.0,102.68269318342209,rest
61.394197672605515,108.30750271677971,18.90893417596817,-92.7495189011097,rest
10.770911872386932,90.23630613088608,10.292204678058624,22.738591730594635,rest
-99.21206602454185,39.01463633775711,-4.069011151790619,134.27736800909042,rest
22.379561334848404,92.98887249827385,17.113782197237015,-47.272335439920425,rest
54.572620153427124,105.91396674513817,16.395721405744553,-54.21358975768089,rest
-91.55275091528893,42.36558669805527,6.5822239220142365,152.5879181921482,rest
-22.97794532775879,66.89933040738106,6.5822239220142365,26.448572486639023,rest
78.50797986984253,117.04390901327133,22.14020773768425,-94.42499408125877,rest
-50.98231619596481,62.47128885984421,10.770911872386932,84.61149659752846,rest
-77.43088868260384,44.878799468278885,-9.095436692237854,104.7171987593174,rest
63.787733644247055,112.37651386857033,22.858268529176712,-101.6056019961834,rest
11.129942268133163,89.39856854081154,10.292204678058624,27.166633278131485,rest
-101.84495559334755,34.10788759589195,0.11967679858207703,140.26120793819427,rest
21.422146946191788,91.07404372096062,18.54990378022194,-46.31492105126381,rest
52.29876098036766,107.35008832812309,16.395721405744553,-48.469103425741196,rest
-82.21796062588692,48.82813382148743,5.385455936193466,135.71348959207535,rest
-28.243724465370178,64.26644083857536,10.651235073804855,25.251804500818253,rest
74.31929191946983,120.63421297073364,23.456652522087097,-92.7495189011097,rest
-45.35750666260719,64.50579443573952,6.8215775191783905,88.91986134648323,rest
-75.0373527109623,46.19524425268173,11.488972663879395,100.88754120469093,rest
63.06967285275459,112.25683706998825,18.190873384475708,-95.62176206707954,rest
9.933174282312393,88.80018454790115,10.411881476640701,24.89277410507202,rest
-99.21206602454185,36.14239317178726,-0.7180607914924622,134.99542880058289,rest
18.190873384475708,83.17537501454353,17.831842988729477,-54.33326655626297,rest
53.25617536902428,104.95655235648155,22.97794532775879,-52.29876098036766,rest
-77.0718582868576,42.36558669805527,0.4787071943283081,147.80084624886513,rest
-29.919199645519257,62.949996054172516,0.9574143886566162,28.483078062534332,rest
79.22604066133499,114.0519890487194,19.626994967460632,-91.31339731812477,rest
-54.572620153427124,59.12033849954605,13.523478239774704,92.03145810961723,rest
-70.36995756626129,43.56235468387604,-4.787071943283081,97.4169140458107,rest
65.58288562297821,107.11073473095894,18.54990378022194,-91.31339731812477,rest
7.300284713506699,85.9279413819313,11.129942268133163,17.831842988729477,rest
-99.33174282312393,33.03079640865326,6.9412543177604675,138.22670236229897,rest
24.89277410507202,88.32147735357285,14.600569427013397,-42.60494029521942,rest
58.521954506635666,109.98297789692879,16.754751801490784,-50.0249018073082,rest
-82.8163446187973,44.75912266969681,4.906748741865158,143.49248149991035,rest
-35.06530198454857,63.30902644991875,10.770911872386932,19.507318168878555,rest
75.87509030103683,118.00132340192795,23.456652522087097,-98.73335883021355,rest
-41.40817230939865,61.63355126976967,5.385455936193466,94.3053172826767,rest
-78.6276566684246,41.647525906562805,2.7525663673877716,94.3053172826767,rest
63.06967285275459,108.42717951536179,25.491158097982407,-88.91986134648323,rest
6.342870324850082,89.87727573513985,18.07119658589363,13.044771045446396,rest
-97.29723724722862,35.4243323802948,-5.385455936193466,146.12537106871605,rest
17.951519787311554,90.116629332304,16.03669100999832,-49.665871411561966,rest
61.51387447118759,114.41101944446564,16.994105398654938,-48.58878022432327,rest
-88.560830950737,44.519769072532654,5.744486331939697,136.07251998782158,rest
-33.50950360298157,62.83031925559044,8.257699102163315,26.687926083803177,rest
70.48963436484337,113.69295865297318,20.10570216178894,-99.81045001745224,rest
-41.52784910798073,63.18934965133667,8.497052699327469,94.3053172826767,rest
-79.10636386275291,41.52784910798073,3.3509503602981567,98.01529803872108,rest
61.51387447118759,109.14524030685425,19.2679645717144,-94.3053172826767,rest
-0.9574143886566162,84.85085019469261,16.276044607162476,5.983839929103851,rest
-88.44115415215492,43.80170828104019,-1.7951519787311554,147.80084624886513,rest
23.81568291783333,91.31339731812477,3.3509503602981567,-39.253989934921265,rest
49.306841015815735,109.02556350827217,13.643155038356781,-60.915490478277206,rest
